39.95348837209302 3.3811319228192267
50.70588235294118 6.733454167582557
51.81249999999999 10.284856049755135
54.88372093023256 13.072277057204904
56.434782608695656 17.892480657648196
57.720930232558146 17.93693232354814
57.720930232558146 16.85855572813806
57.720930232558146 18.32722038393762
57.720930232558146 18.625179071364094
57.720930232558146 18.537556817751756
57.720930232558146 18.99905903603056
57.720930232558146 20.91536474121087
57.720930232558146 21.021241911660344
57.720930232558146 22.09127055654685
57.720930232558146 21.005624354408518
57.720930232558146 22.651293771291048
57.720930232558146 23.60395818068804
57.720930232558146 25.513203992464277
57.720930232558146 22.93642893633464
57.720930232558146 26.89997774993812
57.720930232558146 26.050769773804998
57.720930232558146 26.61650385738909
57.720930232558146 23.319232070139865
57.720930232558146 23.13965460763557
57.720930232558146 24.988399299774166
57.720930232558146 26.502570578514856
57.720930232558146 21.78952961632195
57.720930232558146 24.627947708618123
57.720930232558146 25.462565206917333
57.720930232558146 24.779742375937918
57.720930232558146 25.146488234287077
57.720930232558146 25.206444156873545
57.720930232558146 25.71695758066076
57.720930232558146 24.035544806846367
57.720930232558146 23.451088569979806
57.720930232558146 23.684506732027963
57.720930232558146 24.00059328460515
57.720930232558146 23.16320869040497
57.720930232558146 21.38416696622119
57.720930232558146 22.005777358729805
57.720930232558146 23.361020243822328
57.720930232558146 24.26848414882945
57.720930232558146 24.4452362287547
57.720930232558146 24.98678237528354
57.720930232558146 24.459309000712178
57.720930232558146 22.79824602559491
57.720930232558146 24.99680722405602
57.720930232558146 26.021020330501003
57.720930232558146 24.61843270166262
57.720930232558146 26.888933317342836
57.720930232558146 25.320161574884615
57.720930232558146 24.079127103143687
57.720930232558146 25.438705001653
57.720930232558146 26.257087570601623
57.720930232558146 26.030497442456845
57.720930232558146 25.324439777814092
57.720930232558146 27.313272540825242
57.720930232558146 27.234778157855224
57.720930232558146 27.429378624752573
57.720930232558146 28.734853928898083
57.720930232558146 26.86832556828252
57.720930232558146 28.70737131716832
57.720930232558146 26.273167679975625
57.720930232558146 25.514877191392177
57.720930232558146 26.192210272379956
57.720930232558146 28.107109834278443
57.720930232558146 25.9220161829932
57.720930232558146 26.42642658976222
57.720930232558146 28.461053202535044
57.720930232558146 24.61817158768555
57.720930232558146 25.221794862437175
57.720930232558146 23.696245457423267
57.720930232558146 25.697546440869317
57.720930232558146 23.421641139396733
57.720930232558146 26.078141104865527
57.720930232558146 24.917513454403167
57.720930232558146 25.39243889762676
57.720930232558146 28.690398920941224
57.720930232558146 28.632163315420378
57.720930232558146 27.155020563441873
57.720930232558146 27.673228174234602
57.720930232558146 23.905342165784308
57.720930232558146 27.219667336323567
57.720930232558146 24.872330879856328
57.720930232558146 24.606541432752977
52.97674418604651 26.776711275841688
58.50909090909091 27.964153057559958
58.27906976744186 26.132774631903956
57.581395348837205 25.775852502525524
57.581395348837205 24.40331057771948
58.50909090909091 24.960385096982158
58.27906976744186 27.026097177583093
58.27906976744186 24.6483176791335
60.3265306122449 23.08394812528379
58.27906976744186 25.726435642807186
58.27906976744186 24.269472597965766
58.62500000000001 24.647230917557142
60.3265306122449 25.100585880008804
58.62500000000001 22.848795467386854
57.04347826086956 23.362893784859814
60.3265306122449 23.004385589563075
60.3265306122449 23.819435103351903
58.62500000000001 24.592753210758996
60.3265306122449 25.558632269252335
60.3265306122449 24.042874422380194
60.3265306122449 26.1895025865434
60.3265306122449 24.84832707946828
